    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
      1222      2.96000000e-01     -1.49307642e-01     -3.92134263e-02     -9.26052082e-02                         -1.74890071e-02    
      1223     -8.00000000e-03     -6.20590559e-01     -6.73188694e-01     -5.40854349e-02                          1.06683570e-01    
      1224     -4.20000000e-02     -6.80574691e-02      6.12948646e-02     -4.38536398e-02                         -8.54986939e-02    
      1225     -1.56000000e-01      1.09458522e-01      2.84445004e-01     -3.95823479e-02                         -1.35404133e-01    
      1226     -3.18000000e-01     -1.12940461e-01     -2.00860228e-02     -6.04055678e-02                         -3.24488703e-02    
      1227      2.07000000e-01      3.69704150e-02     -7.66424522e-02     -3.52032260e-02                          1.48816093e-01    
      1228     -4.76000000e-01     -5.88980977e-01     -1.96736871e-01     -4.80335477e-02                         -3.44210559e-01    
      1229     -9.70000000e-02     -1.17474731e-02      1.76036512e-02     -3.38782655e-02                          4.52714108e-03    
      1230      4.53000000e-01      4.50183573e-02      6.18112395e-02     -4.03419425e-02                          2.35490603e-02    
      1231     -6.50000000e-02     -1.65471400e-01     -2.16650908e-01     -7.05231699e-02                          1.21702678e-01    
      1232     -4.84000000e-01     -3.54487821e-01      1.29063250e-02     -3.73039353e-02                         -3.30090211e-01    
      1233     -2.54000000e-01     -6.21540522e-01     -4.53250602e-01     -4.16102854e-02                         -1.26679634e-01    
      1234     -1.09000000e-01     -1.75308274e-01     -5.27232905e-02     -7.73820692e-02                         -4.52029141e-02    
      1235     -5.20000000e-02      8.73276005e-02      8.04346327e-02     -4.70649688e-02                          5.39579365e-02    
      1236      2.20000000e-02     -8.96380506e-01     -7.30696897e-01     -6.36682615e-02                         -1.02015347e-01    
      1237     -1.89000000e-01     -1.83181650e-01      2.44519773e-03     -3.49259614e-02                         -1.50700887e-01    
      1238     -6.36000000e-01     -5.51129223e-01     -5.52893668e-02     -5.62154519e-02                         -4.39624405e-01    
      1239      8.00000000e-02     -3.17912338e-02      2.20461019e-02     -2.95089185e-02                         -2.43284172e-02    
      1240      5.60000000e-02      1.59683349e-01      2.21410348e-02     -3.02236147e-02                          1.67765929e-01    
      1241     -3.07000000e-01     -1.56599417e-01     -7.09255980e-02     -3.04878140e-02                         -5.51860055e-02    
      1242     -1.47000000e-01     -4.16207000e-01     -2.49649455e-01     -5.84982296e-02                         -1.08059315e-01    
      1243      1.06000000e-01      7.91621233e-02      9.75651086e-05     -2.56789900e-02                          1.04743548e-01    
      1244     -4.38000000e-01     -5.04668607e-01     -1.19446712e-01     -5.59568744e-02                         -3.29265020e-01    
      1245      1.07000000e-01      1.14949177e-01      1.43770326e-03     -2.43641028e-02                          1.37875577e-01    
      1246     -1.17000000e-01     -6.80741585e-02     -6.97731777e-03     -2.65287511e-02                         -3.45680896e-02    
      1247      2.20000000e-02     -4.45861083e-02     -1.10343224e-01     -4.57051504e-02                          1.11462266e-01    
      1248     -2.29000000e-01     -3.14083497e-02      1.29574154e-01     -2.87740326e-02                         -1.32208471e-01    
      1249     -3.79000000e-01     -1.32143468e-01      2.84350368e-01     -4.76812547e-02                         -3.68812581e-01    
      1250      1.64000000e-01     -7.65660956e-01     -7.30040190e-01     -6.10146871e-02                          2.53939211e-02    
      1251     -3.30000000e-02     -9.75144850e-04      2.51063375e-02     -4.55127398e-02                          1.94312574e-02    
      1252      1.91000000e-01      1.30661150e-01     -1.07621953e-02     -2.63040645e-02                          1.67727410e-01    
      1253     -2.70000000e-01     -4.11862625e-01     -1.25172583e-01     -5.01357217e-02                         -2.36554321e-01    
      1254     -1.82000000e-01      7.50660846e-02      1.77985062e-01     -5.21722661e-02                         -5.07467117e-02    
      1255     -1.50000000e-01     -8.54479722e-02     -4.61833162e-03     -3.44146632e-02                         -4.64149774e-02    
      1256     -2.52000000e-01     -1.57389967e-01      1.23416453e-01     -2.78129217e-02                         -2.52993499e-01    
      1257     -3.70000000e-01     -2.12155427e-01     -7.53811824e-02     -2.95114901e-02                         -1.07262755e-01    
      1258      1.59000000e-01      2.41449968e-01      1.53015745e-01     -2.34647729e-02                          1.11898996e-01    
      1259      2.24000000e-01      2.02542981e-01     -7.37600743e-02     -5.18577868e-02                          3.28160843e-01    
      1260     -3.10000000e-02      2.40258603e-02      4.05652770e-02     -3.57986968e-02                          1.92592801e-02    
      1261     -3.99000000e-01     -5.49699199e-01     -2.26854194e-01     -3.47729331e-02                         -2.88072072e-01    
      1262     -2.05000000e-01      1.76919355e-02      2.34566821e-01     -3.75963003e-02                         -1.79278585e-01    
      1263     -1.23000000e-01     -1.67364829e-02      2.61290632e-02     -3.29901852e-02                         -9.87536095e-03    
      1264     -1.25000000e-01     -2.18740811e-01     -1.32309821e-01     -5.12407512e-02                         -3.51902390e-02    
      1265     -4.10000000e-02     -2.22734411e-01     -3.65789988e-01     -8.33927667e-02                          2.26448344e-01    
      1266      1.17000000e-01      4.38281614e-01      3.75290760e-01     -4.31320551e-02                          1.06122909e-01    
      1267     -1.10000000e-02     -1.58531791e-01     -6.34220957e-02     -2.63274030e-02                         -6.87822920e-02    
      1268     -5.02000000e-01     -7.93974586e-01     -2.76232515e-01     -5.84149694e-02                         -4.59327101e-01    
      1269     -2.20000000e-02     -1.36833091e-01     -8.57359442e-02     -6.64128874e-02                          1.53157406e-02    
      1270      1.08000000e-01     -4.43381731e-02     -2.58417491e-01     -3.37422892e-02                          2.47821607e-01    
      1271     -3.90000000e-01     -1.08240801e-01      1.42462725e-01     -6.08179326e-02                         -1.89885593e-01    
      1272      2.40000000e-01      4.86688425e-01      2.23532783e-01     -5.17195240e-02                          3.14875166e-01    
      1273     -2.55000000e-01     -1.14026087e-01     -3.03863760e-03     -2.03055731e-02                         -9.06818759e-02    
      1274     -1.08000000e-01     -7.35507602e-02      7.77050574e-02     -4.05170919e-02                         -1.10738726e-01    
      1275      6.00000000e-02      2.52119072e-01      2.96559562e-01     -3.38801439e-02                         -1.05603457e-02    
      1276      6.60000000e-02      1.40944044e-01      6.86390125e-02     -7.40779902e-02                          1.46383021e-01    
      1277     -2.00000000e-03     -4.35009648e-01     -3.36806502e-01     -6.74964933e-02                         -3.07066530e-02    
      1278     -6.00000000e-02      6.02217876e-02      1.33470357e-01     -4.91125547e-02                         -2.41360150e-02    
      1279      2.25000000e-01      1.41647573e-01      4.65589377e-02     -3.53428655e-02                          1.30431501e-01    
      1280     -6.70000000e-02     -6.21811005e-01     -5.23586609e-01     -4.67624964e-02                         -5.14618994e-02    
      1281      3.63000000e-01     -4.30571588e-02      1.25724708e-02     -2.67499231e-02                         -2.88797065e-02    
      1282      9.80000000e-02      2.31142101e-01      1.04389267e-02     -1.58256289e-02                          2.36528803e-01    
      1283     -7.42000000e-01     -7.13878353e-01     -4.65958035e-01     -2.81603279e-02                         -2.19759990e-01    
      1284     -5.83000000e-01     -5.19258468e-01     -6.35657046e-02     -2.84530031e-02                         -4.27239760e-01    
      1285      4.34000000e-01     -1.24218293e-01     -3.21408815e-01     -5.13749094e-02                          2.48565431e-01    
      1286      1.64000000e-01      1.29247145e-01      1.51812362e-01     -3.68895182e-02                          1.43243006e-02    
      1287     -2.00000000e-01      1.97167887e-01      2.42250175e-01     -3.46103845e-02                         -1.04719027e-02    
      1288      2.98000000e-01      5.02301217e-02     -1.01482259e-01     -1.82995452e-02                          1.70011926e-01    
      1289     -2.00000000e-01     -2.51078618e-01     -4.86501475e-02     -4.65667652e-02                         -1.55861705e-01    
      1290     -1.70000000e-02      1.59203903e-02      9.24958617e-03     -1.78738353e-02                          2.45446394e-02    
      1291     -9.60000000e-02      1.32515342e-01      1.58035723e-01     -7.40921375e-02                          4.85717572e-02    
      1292     -2.70000000e-01     -2.32981659e-01      5.82486952e-02     -6.03691518e-02                         -2.30861202e-01    
      1293     -2.54000000e-01      1.36750832e-01      3.16445030e-01     -6.40520697e-02                         -1.15642129e-01    
      1294      4.60000000e-02      9.92870841e-02      1.02577052e-01     -3.29827774e-02                          2.96928095e-02    
      1295      3.99000000e-01      2.70262600e-01      8.39550726e-03     -2.40618783e-02                          2.85928971e-01    
      1296     -6.42000000e-01     -5.36324313e-01      1.62859956e-03     -5.00960178e-02                         -4.87856895e-01    
      1297      1.01000000e-01      1.46808297e-01      2.23651328e-01     -2.24864031e-02                         -5.43566270e-02    
      1298      3.78000000e-01      2.06209307e-01      4.40934414e-03     -1.99556087e-02                          2.21755571e-01    
      1299     -3.60000000e-02     -7.92019653e-02     -3.04475248e-03     -2.59987758e-02                         -5.01584370e-02    
